brand,model,year,campaign_number,component,summary,report_date,consequence,remedy,manufacturer,url,merge_key,mpg_city,mpg_hwy,mpg_combined,cylinders,displ,transmission,vehicle_class,co2_gpm,fuelType,text_len,sent_neg,sent_neu,sent_pos,sent_compound
toyota,priusv,2014,15V449000,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2014 Prius V vehicles manufactured August 22, 2011, to June 30, 2014.  A component within the hybrid inverter assembly may overheat, causing the hybrid system to reduce output power allowing the vehicle to only drive a short distance.  In some circumstances, the hybrid system may shut down causing the vehicle to stop while being driven.",2015-07-15,"The vehicle may enter a fail-safe/limp-home mode that limits the drivability of the vehicle.  The hybrid system could also shut down completely resulting in a vehicle stall, increasing the risk of a crash.","Toyota will notify owners, and dealers will update the software for the motor/generator control electronic control unti (ECU) and the hybrid control ECU, free of charge.  The recall began on July 30, 2015.  Owners may contact Toyota customer service at 1-888-270-9371.",Toyota Motor Engineering & Manufacturing,,toyota_priusv_2014,43,39,41,4.0,1.8,Automatic (variable gear ratios),Midsize Station Wagons,217.0,Regular,425,0.034,0.933,0.033,-0.0258
toyota,priusv,2014,15V013000,AIR BAGS,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014-2015 Toyota Prius V vehicles manufactured November 7, 2013, to January 7, 2015.  The occupant classification system (OCS) that activates or deactivates the passenger seat air bag system may be improperly calibrated.  As a result, the passenger air bag may not deploy in a vehicle crash.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard (FMVSS) No. 208, ""Occupant Crash Protection.""",2015-01-16,"If the air bag does not deploy as intended, there is an increased risk of injury in the event of a crash.","Toyota will notify owners, and dealers will re-calibrate of the OCS system, free of charge.  The recall began February 12, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_priusv_2014,43,39,41,4.0,1.8,Automatic (variable gear ratios),Midsize Station Wagons,217.0,Regular,502,0.135,0.805,0.06,-0.7351
toyota,priusv,2014,20V369000,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",2020-06-24,An unexpected hybrid power system shut down may increase the risk of a crash.,"Toyota will notify owners, and dealers will perform a software update for the hybrid system.  If the vehicle has experienced an inverter failure with certain hybrid system faults related to this condition, the inverter assembly will be repaired or replaced, prior to software update.  All repairs will be performed free of charge.  This recall began July 24, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is 20TB10 / 20TA10.",Toyota Motor Engineering & Manufacturing,,toyota_priusv_2014,43,39,41,4.0,1.8,Automatic (variable gear ratios),Midsize Station Wagons,217.0,Regular,317,0.036,0.862,0.102,0.5106
toyota,rav4,2014,14V828000,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",2014-12-30,Accessories that detach from a vehicle may result in a vehicle crash and/or personal injury.,"SET will notify owners, and dealers will inspect and tighten the affected bolts, free of charge. The recall began February 23, 2015. Owners may contact SET customer service at 1-866-405-4226. SET's number for this recall is SET-14B.","Southeast Toyota Distributors, LLC",,toyota_rav4_2014,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,338.0,Regular,437,0.024,0.944,0.032,0.128
toyota,rav4,2014,15V011000,TRAILER HITCHES,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2015 Toyota Rav4 vehicles manufactured June 1, 2013, to December 29, 2014, and equipped with an accessory trailer light module.  The software within the module may incorrectly detect an electrical short and preventively turn off the electrical current and the trailer lights.",2015-01-16,"If the system incorrectly detects an electrical short and turns off the trailer lights while the trailer is being towed at night, there is an increased risk of a crash.","SET will notify owners, and dealers will replace the trailer light module with a new unit with corrected software, free of charge.  The recall began on March 17, 2015.  Owners may contact SET customer service at 1-866-405-4226. SET's number for this recall is SET-15A.","Southeast Toyota Distributors, LLC",,toyota_rav4_2014,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,338.0,Regular,353,0.0,0.96,0.04,0.2732
toyota,rav4,2014,15V144000,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",2015-03-13,An unexpected loss of power steering increases the risk of a crash.,"Toyota will notify owners, and dealers will inspect the serial number of the EPS ECU or steering column assembly.   If the number is within the affected range, the EPS ECU will be replaced, free of charge.  The recall began on May 7, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_rav4_2014,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,338.0,Regular,392,0.158,0.809,0.033,-0.8338
toyota,rav4,2014,23V734000,ELECTRICAL SYSTEM:12V/24V/48V BATTERY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2018 RAV4 vehicles.  Certain replacement 12-volt batteries may not fit properly in the battery tray, allowing the battery to move and contact the hold-down bracket, possibly causing a short circuit.",2023-11-01,A battery short circuit increases the risk of a fire.,"Dealers will replace the battery clamp sub-assembly, battery tray, and positive terminal cover, free of charge.  Owner letters were mailed December 27, 2024, to 2013-2014 RAV4 owners.  Additional owner notification letters will be mailed in phases, phase 2 will begin on May 14, 2025, and phase 3 in late July 2025.  Owners may contact Toyota's customer service at 1-800-331-4331.  Toyota's numbers for this recall are 23TB13 and 23TA13.",Toyota Motor Engineering & Manufacturing,PE21005,toyota_rav4_2014,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,338.0,Regular,274,0.052,0.843,0.104,0.2709
toyota,venza,2014,21V257000,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,2021-04-13,"Damaged wires may cause the air bag sensor to become inoperable, preventing the deployment of the side and curtain air bags on the driver side and increasing the risk of injury during a crash.","Dealers will inspect and, if necessary, replace the driver-side front door wire harness, free of charge.  Owner notification letters were mailed October 19, 2021.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is 21TB01/21TA01.",Toyota Motor Engineering & Manufacturing,,toyota_venza_2014,20,26,23,4.0,2.7,Automatic (S6),Small Sport Utility Vehicle 2WD,392.0,Regular,205,0.097,0.833,0.07,-0.2023
toyota,venza,2014,21V257000,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,2021-04-13,"Damaged wires may cause the air bag sensor to become inoperable, preventing the deployment of the side and curtain air bags on the driver side and increasing the risk of injury during a crash.","Dealers will inspect and, if necessary, replace the driver-side front door wire harness, free of charge.  Owner notification letters were mailed October 19, 2021.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is 21TB01/21TA01.",Toyota Motor Engineering & Manufacturing,,toyota_venza_2014,19,26,21,6.0,3.5,Automatic (S6),Small Sport Utility Vehicle 2WD,413.0,Regular,205,0.097,0.833,0.07,-0.2023
toyota,yaris,2014,15V134000,STRUCTURE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2015 Yaris vehicles manufactured August 31, 2011, to February 9, 2015, and sold or registered in Puerto Rico. The affected vehicles may have been manufactured with a roof headliner that does not provide the proper occupant protection in the event of a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 201, "" Occupant Protection in Interior Impact.""",2015-03-09,"If the vehicles are equipped with a headliner that does not meet the impact requirements, there is an increased risk of occupantl injury in the event of a crash.","Toyota will notify owners, and dealers will replace the headliner, free of charge. The recall began on June 22, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2014,30,36,33,4.0,1.5,Manual 5-spd,Compact Cars,271.0,Regular,508,0.119,0.822,0.058,-0.6249
toyota,yaris,2014,15V134000,STRUCTURE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2015 Yaris vehicles manufactured August 31, 2011, to February 9, 2015, and sold or registered in Puerto Rico. The affected vehicles may have been manufactured with a roof headliner that does not provide the proper occupant protection in the event of a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 201, "" Occupant Protection in Interior Impact.""",2015-03-09,"If the vehicles are equipped with a headliner that does not meet the impact requirements, there is an increased risk of occupantl injury in the event of a crash.","Toyota will notify owners, and dealers will replace the headliner, free of charge. The recall began on June 22, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2014,30,35,32,4.0,1.5,Automatic 4-spd,Compact Cars,278.0,Regular,508,0.119,0.822,0.058,-0.6249
toyota,avalon,2015,15V728000,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2013-2015 Avalon and Avalon Hybrid vehicles manufactured October 19, 2012 to October 27, 2015 and 2013-2015 Lexus ES350 and ES300h vehicles manufactured June 18, 2012 to July 6, 2015.  The affected vehicles are equipped with a Pre-Collision System (PCS) as optional equipment.  In these vehicles, the PCS may unexpectedly activate and apply the brakes when the radar detects a steel joint or plate in the roadway as an object.",2015-11-03,A vehicle that unexpectedly brakes increases the risk of a crash.,"Toyota will notify owners, and dealers will replace certain PCS components, free of charge.  The recall began on July 28, 2016.  Owners may contact Toyota at 1-888-270-9371.  Toyota's numbers for this campaign are F1V and F2E.",Toyota Motor Engineering & Manufacturing,,toyota_avalon_2015,21,30,24,6.0,3.5,Automatic (S6),Midsize Cars,365.0,Regular,508,0.02,0.953,0.027,0.128
toyota,avalon,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_avalon_2015,21,30,24,6.0,3.5,Automatic (S6),Midsize Cars,365.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,avalonhybrid,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_avalonhybrid_2015,40,39,40,4.0,2.5,Automatic (AV-S6),Midsize Cars,223.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,avalonhybrid,2015,15V728000,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2013-2015 Avalon and Avalon Hybrid vehicles manufactured October 19, 2012 to October 27, 2015 and 2013-2015 Lexus ES350 and ES300h vehicles manufactured June 18, 2012 to July 6, 2015.  The affected vehicles are equipped with a Pre-Collision System (PCS) as optional equipment.  In these vehicles, the PCS may unexpectedly activate and apply the brakes when the radar detects a steel joint or plate in the roadway as an object.",2015-11-03,A vehicle that unexpectedly brakes increases the risk of a crash.,"Toyota will notify owners, and dealers will replace certain PCS components, free of charge.  The recall began on July 28, 2016.  Owners may contact Toyota at 1-888-270-9371.  Toyota's numbers for this campaign are F1V and F2E.",Toyota Motor Engineering & Manufacturing,,toyota_avalonhybrid_2015,40,39,40,4.0,2.5,Automatic (AV-S6),Midsize Cars,223.0,Regular,508,0.02,0.953,0.027,0.128
toyota,camry,2015,15V144000,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",2015-03-13,An unexpected loss of power steering increases the risk of a crash.,"Toyota will notify owners, and dealers will inspect the serial number of the EPS ECU or steering column assembly.   If the number is within the affected range, the EPS ECU will be replaced, free of charge.  The recall began on May 7, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_camry_2015,25,34,28,4.0,2.5,Automatic (S6),Midsize Cars,313.0,Regular,392,0.158,0.809,0.033,-0.8338
toyota,camry,2015,15V144000,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",2015-03-13,An unexpected loss of power steering increases the risk of a crash.,"Toyota will notify owners, and dealers will inspect the serial number of the EPS ECU or steering column assembly.   If the number is within the affected range, the EPS ECU will be replaced, free of charge.  The recall began on May 7, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_camry_2015,21,30,25,6.0,3.5,Automatic (S6),Midsize Cars,361.0,Regular,392,0.158,0.809,0.033,-0.8338
toyota,corolla,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2015,29,37,32,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,281.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,corolla,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2015,27,35,30,4.0,1.8,Automatic 4-spd,Midsize Cars,291.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,corolla,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2015,28,36,31,4.0,1.8,Manual 6-spd,Midsize Cars,285.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,corolla,2015,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2015,28,36,31,4.0,1.8,Automatic (AV-S7),Midsize Cars,283.0,Regular,330,0.066,0.846,0.089,0.0258
toyota,prius,2015,20V369000,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",2020-06-24,An unexpected hybrid power system shut down may increase the risk of a crash.,"Toyota will notify owners, and dealers will perform a software update for the hybrid system.  If the vehicle has experienced an inverter failure with certain hybrid system faults related to this condition, the inverter assembly will be repaired or replaced, prior to software update.  All repairs will be performed free of charge.  This recall began July 24, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is 20TB10 / 20TA10.",Toyota Motor Engineering & Manufacturing,,toyota_prius_2015,50,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.0,Regular,317,0.036,0.862,0.102,0.5106
toyota,priuspluginhybrid,2015,17V718000,HYBRID PROPULSION SYSTEM,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2012-2015 Prius Plug-in Hybrid vehicles.  The hybrid battery contains an Electric Vehicle (EV) fuse that may fracture after repeated high-load driving conditions such as climbing long hills.,2017-11-15,The failed fuse may cause the hybrid system to shut down resulting in the loss of power.  Loss of power while driving at higher speeds can increase the risk of a crash.,"Toyota will notify owners, and dealers will replace the EV fuse, free of charge.  The recall is expected to begin January 8, 2018.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is H0R.",Toyota Motor Engineering & Manufacturing,,toyota_priuspluginhybrid_2015,51,49,50,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,133.0,Regular Gas and Electricity,261,0.0,0.942,0.058,0.2732
toyota,priusc,2015,15V514000,TIRES:PRESSURE MONITORING AND REGULATING SYSTEMS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2015 Toyota Prius C vehicles manufactured April 20, 2015, to June 30, 2015.  In the affected vehicles, the Tire Pressure Monitoring System (TPMS) may be improperly calibrated and, as a result, the TPMS may fail to warn the driver that the tire pressure is low.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 138, ""Tire Pressure Monitoring Systems.""",2015-08-13,"If the vehicle is driven on underinflated tires, the tires may fail.  Sudden tire failure increases the risk of a crash.","SET will notify owners, and dealers will re-calibrate the TPMS, free of charge.  The recall began on September 15, 2015.  Owners may contact SET customer service at 1-866-405-4226.  SET's number for this recall is SET15E.","Southeast Toyota Distributors, LLC",,toyota_priusc_2015,53,46,50,4.0,1.5,Automatic (variable gear ratios),Compact Cars,178.0,Regular,489,0.23,0.716,0.054,-0.9186
toyota,priusv,2015,15V013000,AIR BAGS,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014-2015 Toyota Prius V vehicles manufactured November 7, 2013, to January 7, 2015.  The occupant classification system (OCS) that activates or deactivates the passenger seat air bag system may be improperly calibrated.  As a result, the passenger air bag may not deploy in a vehicle crash.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard (FMVSS) No. 208, ""Occupant Crash Protection.""",2015-01-16,"If the air bag does not deploy as intended, there is an increased risk of injury in the event of a crash.","Toyota will notify owners, and dealers will re-calibrate of the OCS system, free of charge.  The recall began February 12, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_priusv_2015,43,39,41,4.0,1.8,Automatic (variable gear ratios),Midsize Station Wagons,217.0,Regular,502,0.135,0.805,0.06,-0.7351
toyota,priusv,2015,20V369000,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",2020-06-24,An unexpected hybrid power system shut down may increase the risk of a crash.,"Toyota will notify owners, and dealers will perform a software update for the hybrid system.  If the vehicle has experienced an inverter failure with certain hybrid system faults related to this condition, the inverter assembly will be repaired or replaced, prior to software update.  All repairs will be performed free of charge.  This recall began July 24, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is 20TB10 / 20TA10.",Toyota Motor Engineering & Manufacturing,,toyota_priusv_2015,43,39,41,4.0,1.8,Automatic (variable gear ratios),Midsize Station Wagons,217.0,Regular,317,0.036,0.862,0.102,0.5106
toyota,rav4,2015,14V828000,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",2014-12-30,Accessories that detach from a vehicle may result in a vehicle crash and/or personal injury.,"SET will notify owners, and dealers will inspect and tighten the affected bolts, free of charge. The recall began February 23, 2015. Owners may contact SET customer service at 1-866-405-4226. SET's number for this recall is SET-14B.","Southeast Toyota Distributors, LLC",,toyota_rav4_2015,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,344.0,Regular,437,0.024,0.944,0.032,0.128
toyota,rav4,2015,15V011000,TRAILER HITCHES,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2015 Toyota Rav4 vehicles manufactured June 1, 2013, to December 29, 2014, and equipped with an accessory trailer light module.  The software within the module may incorrectly detect an electrical short and preventively turn off the electrical current and the trailer lights.",2015-01-16,"If the system incorrectly detects an electrical short and turns off the trailer lights while the trailer is being towed at night, there is an increased risk of a crash.","SET will notify owners, and dealers will replace the trailer light module with a new unit with corrected software, free of charge.  The recall began on March 17, 2015.  Owners may contact SET customer service at 1-866-405-4226. SET's number for this recall is SET-15A.","Southeast Toyota Distributors, LLC",,toyota_rav4_2015,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,344.0,Regular,353,0.0,0.96,0.04,0.2732
toyota,rav4,2015,15V144000,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",2015-03-13,An unexpected loss of power steering increases the risk of a crash.,"Toyota will notify owners, and dealers will inspect the serial number of the EPS ECU or steering column assembly.   If the number is within the affected range, the EPS ECU will be replaced, free of charge.  The recall began on May 7, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_rav4_2015,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,344.0,Regular,392,0.158,0.809,0.033,-0.8338
toyota,rav4,2015,23V734000,ELECTRICAL SYSTEM:12V/24V/48V BATTERY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2018 RAV4 vehicles.  Certain replacement 12-volt batteries may not fit properly in the battery tray, allowing the battery to move and contact the hold-down bracket, possibly causing a short circuit.",2023-11-01,A battery short circuit increases the risk of a fire.,"Dealers will replace the battery clamp sub-assembly, battery tray, and positive terminal cover, free of charge.  Owner letters were mailed December 27, 2024, to 2013-2014 RAV4 owners.  Additional owner notification letters will be mailed in phases, phase 2 will begin on May 14, 2025, and phase 3 in late July 2025.  Owners may contact Toyota's customer service at 1-800-331-4331.  Toyota's numbers for this recall are 23TB13 and 23TA13.",Toyota Motor Engineering & Manufacturing,PE21005,toyota_rav4_2015,23,30,26,4.0,2.5,Automatic (S6),Small Sport Utility Vehicle 2WD,344.0,Regular,274,0.052,0.843,0.104,0.2709
